#-- Created by /opt/SqueezeMeta-1.5.2/scripts/02.rnas.pl, Wed Aug 31 11:28:39 2022
# ORF	Model	Last tax	Rank	Full tax
megahit_385237_2-354	Bacteria	Bacteroidales	order	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales
megahit_385254_2-280	Bacteria	Bacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Bacteroidaceae;genus:Bacteroides
megahit_385316_2-283	Bacteria	Bacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Bacteroidaceae;genus:Bacteroides
megahit_385402_2-837	Bacteria	Parabacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Tannerellaceae;genus:Parabacteroides
megahit_386136_3-677	Bacteria	Faecalitalea	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae;genus:Faecalitalea
megahit_386169_3-437	Bacteria	Clostridiales	order	
megahit_387756_2-1110	Bacteria	Desulfovibrionaceae	family	superkingdom:Bacteria;phylum:Proteobacteria;subphylum:delta/epsilon subdivisions;class:Deltaproteobacteria;order:Desulfovibrionales;family:Desulfovibrionaceae
megahit_389878_1-282	Bacteria	Ruminococcaceae	family	
megahit_389887_2-259	Bacteria	Ruminococcaceae	family	
megahit_391287_1-210	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_392164_1-314	Bacteria	Ruminococcaceae	family	
megahit_392201_2-403	Bacteria	Ruminococcaceae	family	
megahit_393733_1-400	Bacteria	Anaerostipes	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae;genus:Anaerostipes
megahit_394557_1-377	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_395208_3-438	Bacteria	Alistipes	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Rikenellaceae;genus:Alistipes
megahit_397305_645-1061	Bacteria	Bacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Bacteroidaceae;genus:Bacteroides
megahit_398691_1-211	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_399953_3-564	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_401458_1-357	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_402711_3-234	Bacteria	Clostridiales	order	
megahit_403743_1-631	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_406295_2-177	Bacteria	Methanobacteriaceae	family	superkingdom:Archaea;phylum:Euryarchaeota;clade:Methanomada group;class:Methanobacteria;order:Methanobacteriales;family:Methanobacteriaceae
megahit_406523_2-281	Bacteria	Ruminococcaceae	family	
megahit_407892_1-629	Bacteria	Erysipelotrichaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae
megahit_407914_1-257	Bacteria	Ruminococcaceae	family	
megahit_408664_10-174	Bacteria	Erysipelotrichaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae
megahit_409210_3-510	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_409703_30-225	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_410534_2-555	Bacteria	Actinomycetales	order	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Actinomycetales
megahit_410927_1-233	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_412467_2-228	Bacteria	Bacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Bacteroidaceae;genus:Bacteroides
megahit_417825_2-1017	Bacteria	Lactobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Lactobacillaceae;genus:Lactobacillus
megahit_418230_1-218	Bacteria	Enterobacteriaceae	family	superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacterales;family:Enterobacteriaceae
megahit_419824_3-206	Bacteria	Bacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Bacteroidaceae;genus:Bacteroides
megahit_420017_1-281	Bacteria	Ruminococcaceae	family	
megahit_420319_3-421	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_421091_2-323	Bacteria	Ruminococcaceae	family	
megahit_421095_1-277	Bacteria	Ruminococcaceae	family	
megahit_421436_2-421	Bacteria	Aeriscardovia	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Bifidobacteriales;family:Bifidobacteriaceae;genus:Aeriscardovia
megahit_421891_153-478	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_421951_1-842	Bacteria	Anaerostipes	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae;genus:Anaerostipes
megahit_422012_2-316	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_422452_306-513	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_424168_1-202	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_424522_2-381	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_425655_1-1000	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_428770_2-236	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_429733_5-456	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_430208_1-348	Bacteria	Enterobacteriaceae	family	superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacterales;family:Enterobacteriaceae
megahit_430582_1-423	Bacteria	Anaerostipes	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae;genus:Anaerostipes
megahit_430719_1-304	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_430801_1-172	Bacteria	Actinobacteria	class	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria
megahit_431968_2-446	Bacteria	Paraprevotella	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Prevotellaceae;genus:Paraprevotella
megahit_432681_2-207	Bacteria	Erysipelotrichaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae
megahit_434389_1-577	Bacteria	Actinomycetales	order	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Actinomycetales
megahit_435060_3-550	Bacteria	Clostridiales	order	
megahit_435782_681-870	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_437877_206-541	Bacteria	Ruminococcaceae	family	
megahit_438937_1-566	Bacteria	Clostridiales	order	
megahit_439035_1-328	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_439126_1-270	Bacteria	Ruminococcaceae	family	
megahit_439947_546-822	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_440271_407-643	Bacteria	Oscillibacter	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Oscillospiraceae;genus:Oscillibacter
megahit_440338_115-351	Bacteria	Oscillibacter	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Oscillospiraceae;genus:Oscillibacter
megahit_441306_3-299	Bacteria	Erysipelotrichaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae
megahit_442472_1-593	Bacteria	Ruminococcaceae	family	
megahit_442853_2-294	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_442877_3-308	Bacteria	Clostridia	class	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia
megahit_442951_203-615	Bacteria	Clostridiales	order	
megahit_443058_410-831	Bacteria	Lactobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Lactobacillaceae;genus:Lactobacillus
megahit_443437_148-684	Bacteria	Clostridium XVIII	genus	
megahit_444753_2-265	Bacteria	Nocardiopsis	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Streptosporangiales;family:Nocardiopsaceae;genus:Nocardiopsis
megahit_444947_3-278	Bacteria	Holdemania	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae;genus:Holdemania
megahit_447597_2-248	Bacteria	Ruminococcaceae	family	
megahit_449159_1-167	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_450729_297-691	Bacteria	Lactobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Lactobacillaceae;genus:Lactobacillus
megahit_450784_2-292	Bacteria	Lactobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Lactobacillaceae;genus:Lactobacillus
megahit_451760_1-321	Bacteria	Parabacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Tannerellaceae;genus:Parabacteroides
megahit_451789_2-281	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_451832_1-283	Bacteria	Bacteroidales	order	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales
megahit_452048_1-383	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_452972_1-258	Bacteria	Blautia	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae;genus:Blautia
megahit_453802_1694-2149	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_454216_1-213	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_454225_2-586	Bacteria	Jeotgalicoccus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Bacillales;family:Staphylococcaceae;genus:Jeotgalicoccus
megahit_454477_1627-2081	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_456014_211-865	Bacteria	Barnesiella	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Barnesiellaceae;genus:Barnesiella
megahit_457318_1-183	Bacteria	Clostridium XlVa	genus	
megahit_457722_211-442	Bacteria	Ruminococcaceae	family	
megahit_458913_156-383	Bacteria	Ruminococcaceae	family	
megahit_459008_1-228	Bacteria	Ruminococcaceae	family	
megahit_459154_1-228	Bacteria	Ruminococcaceae	family	
megahit_459232_1-228	Bacteria	Ruminococcaceae	family	
megahit_459312_2-505	Bacteria	Lactobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Lactobacillaceae;genus:Lactobacillus
megahit_459324_62-289	Bacteria	Ruminococcaceae	family	
megahit_459723_1-372	Bacteria	Ruminococcaceae	family	
megahit_460049_666-885	Bacteria	Clostridium XVIII	genus	
megahit_460414_1-452	Bacteria	Blautia	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae;genus:Blautia
megahit_460469_3-339	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_460496_1-656	Bacteria	Brachybacterium	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Micrococcales;family:Dermabacteraceae;genus:Brachybacterium
megahit_460534_1-283	Bacteria	Actinomycetales	order	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Actinomycetales
megahit_460874_5-469	Bacteria	Bacteroidales	order	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales
megahit_461226_218-1222	Bacteria	Clostridiales	order	
megahit_461551_2-1288	Bacteria	Corynebacterium	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Corynebacteriales;family:Corynebacteriaceae;genus:Corynebacterium
megahit_461885_21-381	Bacteria	Clostridiales	order	
megahit_462326_1-836	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_463248_5-220	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_467687_341-722	Bacteria	Subdoligranulum	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Oscillospiraceae;genus:Subdoligranulum
megahit_467860_1-215	Bacteria	Ruminococcaceae	family	
megahit_469422_2-270	Bacteria	Clostridiales	order	
megahit_470083_2-403	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_471125_6051-6430	Bacteria	Butyricicoccus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Clostridiaceae;genus:Butyricicoccus
megahit_471172_1-252	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_471247_1-469	Bacteria	Clostridium XlVa	genus	
megahit_471281_1-252	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_474025_3-719	Bacteria	Streptomyces	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Streptomycetales;family:Streptomycetaceae;genus:Streptomyces
megahit_474099_3-382	Bacteria	Streptomyces	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Streptomycetales;family:Streptomycetaceae;genus:Streptomyces
megahit_477922_1-416	Bacteria	Ruminococcaceae	family	
megahit_477924_1-312	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_479616_51-392	Bacteria	Clostridium XVIII	genus	
megahit_479684_1-283	Bacteria	Intestinimonas	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;no rank:Eubacteriales incertae sedis;genus:Intestinimonas
megahit_480375_2-449	Bacteria	Proteus	genus	superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacterales;family:Morganellaceae;genus:Proteus
megahit_480971_1-298	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_481262_4-386	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_482357_2-308	Bacteria	Enterobacteriaceae	family	superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacterales;family:Enterobacteriaceae
megahit_483467_2-205	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_483748_38-530	Bacteria	Slackia	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Coriobacteriia;order:Eggerthellales;family:Eggerthellaceae;genus:Slackia
megahit_484335_37-650	Bacteria	Enterococcus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Enterococcaceae;genus:Enterococcus
megahit_484621_17-246	Bacteria	Ruminococcaceae	family	
megahit_484819_2-319	Bacteria	Lactobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Lactobacillaceae;genus:Lactobacillus
megahit_485155_218-509	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_489367_2-269	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_489417_1-250	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_490239_1-621	Bacteria	Gallibacterium	genus	superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pasteurellales;family:Pasteurellaceae;genus:Gallibacterium
megahit_490388_1-257	Bacteria	Blautia	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae;genus:Blautia
megahit_492426_1-382	Bacteria	Ruminococcaceae	family	
megahit_492930_3-293	Bacteria	Blautia	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae;genus:Blautia
megahit_494939_1-162	Bacteria	Lactobacillales	order	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales
megahit_495364_68-230	Bacteria	Ruminococcaceae	family	
megahit_496846_2-472	Bacteria	Clostridiales	order	
megahit_496907_1-283	Bacteria	Ruminococcaceae	family	
megahit_498547_3-655	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_500274_276-498	Bacteria	Ruminococcaceae	family	
megahit_500683_1-668	Bacteria	Clostridiales	order	
megahit_501458_1-318	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_501476_3-359	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_502367_4-351	Bacteria	Enterobacteriaceae	family	superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacterales;family:Enterobacteriaceae
megahit_503669_2-576	Bacteria	Oscillibacter	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Oscillospiraceae;genus:Oscillibacter
megahit_504136_3-248	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_507655_1-240	Bacteria	Clostridiales	order	
megahit_507942_1-438	Bacteria	Lactobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Lactobacillaceae;genus:Lactobacillus
megahit_9823_23-296	Archaea	Root		
megahit_90251_4-162	Archaea	Methanocorpusculum	genus	superkingdom:Archaea;phylum:Euryarchaeota;clade:Stenosarchaea group;class:Methanomicrobia;order:Methanomicrobiales;family:Methanocorpusculaceae;genus:Methanocorpusculum
megahit_145483_2-175	Archaea	Root		
megahit_159781_245-421	Archaea	Methanomassiliicoccus	genus	superkingdom:Archaea;phylum:Candidatus Thermoplasmatota;class:Thermoplasmata;order:Methanomassiliicoccales;family:Methanomassiliicoccaceae;genus:Methanomassiliicoccus
megahit_390397_1769-2232	Archaea	Root		
megahit_493363_10-232	Archaea	Root		
megahit_4700_55-238	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_7213_4-381	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_13412_85-369	Mitochondrial	Root		
megahit_63378_46-272	Mitochondrial	Root		
megahit_67205_24-234	Mitochondrial	Root		
megahit_67226_9-268	Mitochondrial	Root		
megahit_73997_3-170	Mitochondrial	Root		
megahit_83831_2-191	Mitochondrial	Root		
megahit_88789_18-203	Mitochondrial	Root		
megahit_89767_19-192	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_102724_1-177	Mitochondrial	Root		
megahit_102801_1-178	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_102818_1-178	Mitochondrial	Root		
megahit_107079_23-194	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_115579_25-270	Mitochondrial	Root		
megahit_115657_3-249	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_119855_1-183	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_122223_49-224	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_124463_3-186	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_130746_6-259	Mitochondrial	Root		
megahit_133653_1-197	Mitochondrial	Root		
megahit_136417_71-252	Mitochondrial	Root		
megahit_143923_37-223	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_154202_37-234	Mitochondrial	Root		
megahit_155293_13-211	Mitochondrial	Root		
megahit_158175_38-223	Mitochondrial	Root		
megahit_164462_9-241	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_164473_9-241	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_170724_10-209	Mitochondrial	Root		
megahit_170788_3-202	Mitochondrial	Root		
megahit_175548_62-250	Mitochondrial	Root		
megahit_187421_13-212	Mitochondrial	Root		
megahit_189255_2-266	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_189391_18-191	Mitochondrial	Root		
megahit_194324_4-165	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_197263_9-178	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_203256_49-282	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_211472_67-229	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_226688_4-185	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_242592_2-212	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_253096_3-244	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_278611_3-188	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_288941_3-196	Mitochondrial	Root		
megahit_289047_3-186	Mitochondrial	Root		
megahit_296618_37-265	Mitochondrial	Root		
megahit_301709_7-187	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_308882_1-252	Mitochondrial	Root		
megahit_320707_4-806	Mitochondrial	Root		
megahit_333109_62-243	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_333124_62-243	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_338313_14-189	Mitochondrial	Root		
megahit_339665_42-275	Mitochondrial	Root		
megahit_345896_10-284	Mitochondrial	Root		
megahit_348389_41-224	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_363108_10-220	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_369512_10-206	Mitochondrial	Root		
megahit_380232_21-223	Mitochondrial	Root		
megahit_380314_29-281	Mitochondrial	Root		
megahit_386145_6-203	Mitochondrial	Root		
megahit_386798_76-247	Mitochondrial	Root		
megahit_386809_37-208	Mitochondrial	Root		
megahit_395127_1-162	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_396105_2-192	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_398249_1-198	Mitochondrial	Root		
megahit_425179_7-188	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_428231_23-209	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_457502_29-221	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_471196_46-299	Mitochondrial	Root		
megahit_479798_40-215	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_481497_6-192	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_484159_18-202	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_496355_114-271	Mitochondrial	Root		
megahit_501658_2-170	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
