#-- Created by /opt/SqueezeMeta-1.5.2/scripts/02.rnas.pl, Sun Sep  4 22:47:12 2022
# ORF	Model	Last tax	Rank	Full tax
megahit_548144_207-761	Bacteria	Ruminococcaceae	family	
megahit_549961_3-344	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_550647_109-301	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_551110_1-444	Bacteria	Olsenella	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Coriobacteriia;order:Coriobacteriales;family:Atopobiaceae;genus:Olsenella
megahit_551634_2-669	Bacteria	Ruminococcaceae	family	
megahit_413018_226-488	Archaea	Root		
megahit_494302_229-561	Archaea	Root		
megahit_498020_56-495	Archaea	Root		
megahit_9478_5-179	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_15377_15-200	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_16730_23-266	Mitochondrial	Root		
megahit_24483_9-217	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_44211_44-231	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_44332_25-253	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_61107_11-236	Mitochondrial	Root		
megahit_61378_17-243	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_82017_547-747	Mitochondrial	Root		
megahit_83890_19-196	Mitochondrial	Root		
megahit_90571_25-198	Mitochondrial	Root		
megahit_93047_1-401	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_98645_45-258	Mitochondrial	Root		
megahit_119013_13-202	Mitochondrial	Root		
megahit_121808_86-275	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_128199_5-233	Mitochondrial	Root		
megahit_136434_47-225	Mitochondrial	Root		
megahit_137090_25-205	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_142601_91-316	Mitochondrial	Root		
megahit_143998_1-169	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_145950_3-186	Mitochondrial	Root		
megahit_146627_2-183	Mitochondrial	Root		
megahit_159102_3-198	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_160573_3-189	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_177035_17-243	Mitochondrial	Root		
megahit_184073_29-232	Mitochondrial	Root		
megahit_202526_3-258	Mitochondrial	Root		
megahit_202649_17-199	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_208511_1-332	Mitochondrial	Root		
megahit_219932_7-258	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_220848_7-187	Mitochondrial	Root		
megahit_235544_2-184	Mitochondrial	Root		
megahit_235758_28-203	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_254727_6-341	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_268198_124-312	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_268411_57-230	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_302758_11-195	Mitochondrial	Root		
megahit_314982_108-290	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_316806_6-252	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_321178_322-504	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_328718_3-255	Mitochondrial	Root		
megahit_333165_12-210	Mitochondrial	Root		
megahit_351616_17-218	Mitochondrial	Root		
megahit_352253_24-201	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_357804_3-193	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_358257_59-245	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_399463_5-251	Mitochondrial	Root		
megahit_406119_12-210	Mitochondrial	Root		
megahit_416110_6-259	Mitochondrial	Root		
megahit_421217_15-209	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_441225_5-239	Mitochondrial	Root		
megahit_449509_45-274	Mitochondrial	Root		
megahit_455722_80-305	Mitochondrial	Root		
megahit_456093_5-217	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_460643_21-245	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_462090_45-284	Mitochondrial	Root		
megahit_464060_184-358	Mitochondrial	Root		
megahit_479000_46-256	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_493512_4-253	Mitochondrial	Root		
megahit_493928_4-253	Mitochondrial	Root		
megahit_501376_120-281	Mitochondrial	Root		
megahit_533184_24-207	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_537067_21-224	Mitochondrial	Root		
megahit_544155_45-270	Mitochondrial	Root		
